graph_id,node_id,feat_ifc_type_0,feat_ifc_type_1,feat_ifc_type_2,feat_ifc_type_3,feat_ifc_type_4,feat_nominal_diameter_mm,feat_length_m,feat_elevation_m,feat_depth_from_root,feat_is_terminal,feat_betweenness_centrality,label,train_mask,val_mask,test_mask
141,30,0,0,0,1,0,0.0,0.0,-1.1439538415595674,9,1,0.0,1,False,False,True
141,31,0,1,0,0,0,0.2908048470968704,0.2693934297851521,-0.9708715556534947,7,0,0.013257575757575758,-1,False,False,False
141,32,0,1,0,0,0,0.1744829082581222,0.06197738583423455,-1.0401044700159239,8,0,0.007575757575757576,-1,False,False,False
141,33,0,0,0,1,0,0.0,0.0,-1.1439538415595674,9,1,0.0,1,False,False,True
142,0,1,0,0,0,0,0.0,0.0,2.619868283216622,0,0,0.0,-1,False,False,False
142,1,0,1,0,0,0,0.37223020428399406,1.0,-1.5124415282003645,1,0,0.2,-1,False,False,False
142,2,0,0,1,0,0,0.276474813556814,0.0,-0.8670221841098511,2,0,0.30000000000000004,-1,False,False,False
142,3,0,1,0,0,0,0.37223020428399406,0.09607068448137442,-0.9708715556534947,3,0,0.30000000000000004,-1,False,False,False
142,4,0,1,0,0,0,0.1744829082581222,0.05804631173767848,-1.0401044700159239,4,0,0.2,-1,False,False,False
142,5,0,0,0,1,0,0.0,0.0,-1.1439538415595674,5,1,0.0,1,False,True,False
143,0,1,0,0,0,0,0.0,0.0,1.3031180482914362,0,0,0.0,-1,False,False,False
143,1,0,1,0,0,0,0.5253484276615074,0.35813803142132783,0.18147021492786605,1,0,0.05263157894736842,-1,False,False,False
143,2,0,0,1,0,0,0.37223020428399406,0.0,0.17147153132658546,2,0,0.09941520467836257,-1,False,False,False
143,3,0,1,0,0,0,0.3519946336683554,0.11195980583502174,0.06762215978294188,3,0,0.017543859649122806,-1,False,False,False
143,4,0,1,0,0,0,0.1744829082581222,0.05829353742722796,-0.001610754579487283,4,0,0.011695906432748537,-1,False,False,False
143,5,0,0,0,1,0,0.0,0.0,-0.10546012612313088,5,1,0.0,1,True,False,False
143,6,0,1,0,0,0,0.37223020428399406,0.2042303808568932,0.06762215978294188,3,0,0.017543859649122806,-1,False,False,False
143,7,0,1,0,0,0,0.1744829082581222,0.053699850684174474,-0.001610754579487283,4,0,0.011695906432748537,-1,False,False,False
143,8,0,0,0,1,0,0.0,0.0,-0.10546012612313088,5,1,0.0,1,True,False,False
143,9,0,1,0,0,0,0.37223020428399406,0.20774501818590274,0.06762215978294188,3,0,0.017543859649122806,-1,False,False,False
143,10,0,1,0,0,0,0.1744829082581222,0.06530987936720786,-0.001610754579487283,4,0,0.011695906432748537,-1,False,False,False
143,11,0,0,0,1,0,0.0,0.0,-0.10546012612313088,5,1,0.0,1,True,False,False
143,12,0,1,0,0,0,0.34660565340545935,0.3673281943301762,-0.978958853485259,3,0,0.06140350877192982,-1,False,False,False
143,13,0,0,1,0,0,0.38127879755140043,0.0,-0.8670221841098511,4,0,0.07017543859649122,-1,False,False,False
143,14,0,1,0,0,0,0.37223020428399406,0.11012177951737805,-0.9708715556534947,5,0,0.029239766081871343,-1,False,False,False
143,15,0,1,0,0,0,0.1744829082581222,0.07619470551460769,-1.0401044700159239,6,0,0.017543859649122806,-1,False,False,False
143,16,0,0,0,1,0,0.0,0.0,-1.1439538415595674,7,1,0.0,1,True,False,False
143,17,0,1,0,0,0,0.37223020428399406,0.18556661956945436,-0.9708715556534947,5,0,0.029239766081871343,-1,False,False,False
143,18,0,1,0,0,0,0.1744829082581222,0.0651012982579931,-1.0401044700159239,6,0,0.017543859649122806,-1,False,False,False
143,19,0,0,0,1,0,0.0,0.0,-1.1439538415595674,7,1,0.0,1,True,False,False
144,0,1,0,0,0,0,0.0,0.0,-0.12222865329747568,0,0,0.0,-1,False,False,False
144,1,0,1,0,0,0,0.22685550449902017,0.2852433531590057,-1.0155785937727033,1,0,0.125,-1,False,False,False
144,2,0,0,1,0,0,0.18425588382704283,0.0,-0.8670221841098511,2,0,0.21428571428571427,-1,False,False,False
144,3,0,1,0,0,0,0.23264387767749628,0.1216173166238967,-0.9708715556534947,3,0,0.10714285714285714,-1,False,False,False
144,4,0,1,0,0,0,0.18227651882349802,0.05105821264542131,-1.0401044700159239,4,0,0.07142857142857142,-1,False,False,False
144,5,0,0,0,1,0,0.0,0.0,-1.1439538415595674,5,1,0.0,1,True,False,False
144,6,0,1,0,0,0,0.23264387767749628,0.1401607040583086,-0.9708715556534947,3,0,0.10714285714285714,-1,False,False,False
144,7,0,1,0,0,0,0.1744829082581222,0.05617574610273575,-1.0401044700159239,4,0,0.07142857142857142,-1,False,False,False
144,8,0,0,0,1,0,0.0,0.0,-1.1439538415595674,5,1,0.0,1,True,False,False
145,0,1,0,0,0,0,0.0,0.0,-0.15583342976158543,0,0,0.0,-1,False,False,False
145,1,0,1,0,0,0,0.23264387767749628,0.005526453785625224,-0.17314165835219264,1,0,0.030303030303030304,-1,False,False,False
145,2,0,0,1,0,0,0.23055286988966542,0.0,1.209965246763022,2,0,0.058712121212121215,-1,False,False,False
145,3,0,1,0,0,0,0.18453018881427702,0.10773753849319545,1.106115875219378,3,0,0.005681818181818182,-1,False,False,False
145,4,0,1,0,0,0,0.1744829082581222,0.05133220164114219,1.0368829608569492,4,0,0.003787878787878788,-1,False,False,False
145,5,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,0,True,False,False
145,6,0,1,0,0,0,0.1744829082581222,0.15735400492681104,1.106115875219378,3,0,0.005681818181818182,-1,False,False,False
145,7,0,1,0,0,0,0.1744829082581222,0.05134230332975658,1.0368829608569492,4,0,0.003787878787878788,-1,False,False,False
145,8,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,0,True,False,False
145,9,0,1,0,0,0,0.1744829082581222,0.19739833432450898,1.106115875219378,3,0,0.005681818181818182,-1,False,False,False
145,10,0,1,0,0,0,0.1744829082581222,0.050408434925863846,1.0368829608569492,4,0,0.003787878787878788,-1,False,False,False
145,11,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,0,True,False,False
145,12,0,1,0,0,0,0.24095659079037157,0.38279638987409415,0.01109022190827608,3,0,0.05965909090909091,-1,False,False,False
145,13,0,0,1,0,0,0.23264387767749628,0.0,0.17147153132658546,4,0,0.07575757575757576,-1,False,False,False
145,14,0,1,0,0,0,0.1744829082581222,0.10640009746055049,0.06762215978294188,5,0,0.00946969696969697,-1,False,False,False
145,15,0,1,0,0,0,0.1744829082581222,0.05557865464661434,-0.001610754579487283,6,0,0.005681818181818182,-1,False,False,False
145,16,0,0,0,1,0,0.0,0.0,-0.10546012612313088,7,1,0.0,0,True,False,False
145,17,0,1,0,0,0,0.1744829082581222,0.17678597794530926,0.06762215978294188,5,0,0.00946969696969697,-1,False,False,False
145,18,0,1,0,0,0,0.1744829082581222,0.054947991261712306,-0.001610754579487283,6,0,0.005681818181818182,-1,False,False,False
145,19,0,0,0,1,0,0.0,0.0,-0.10546012612313088,7,1,0.0,0,True,False,False
145,20,0,1,0,0,0,0.1744829082581222,0.22631572345932977,0.06762215978294188,5,0,0.00946969696969697,-1,False,False,False
145,21,0,1,0,0,0,0.1744829082581222,0.06400925433789216,-0.001610754579487283,6,0,0.005681818181818182,-1,False,False,False
145,22,0,0,0,1,0,0.0,0.0,-0.10546012612313088,7,1,0.0,0,True,False,False
145,23,0,1,0,0,0,0.23264387767749628,0.3960902931396009,-1.0690384959196229,5,0,0.04734848484848485,-1,False,False,False
145,24,0,0,1,0,0,0.23855961526676778,0.0,-0.8670221841098511,6,0,0.05113636363636364,-1,False,False,False
145,25,0,1,0,0,0,0.1744829082581222,0.11492475993146632,-0.9708715556534947,7,0,0.013257575757575758,-1,False,False,False
145,26,0,1,0,0,0,0.1744829082581222,0.05862299699855497,-1.0401044700159239,8,0,0.007575757575757576,-1,False,False,False
145,27,0,0,0,1,0,0.0,0.0,-1.1439538415595674,9,1,0.0,1,True,False,False
145,28,0,1,0,0,0,0.1744829082581222,0.14169471186161842,-0.9708715556534947,7,0,0.013257575757575758,-1,False,False,False
145,29,0,1,0,0,0,0.1744829082581222,0.061482754603266306,-1.0401044700159239,8,0,0.007575757575757576,-1,False,False,False
145,30,0,0,0,1,0,0.0,0.0,-1.1439538415595674,9,1,0.0,1,True,False,False
145,31,0,1,0,0,0,0.18472083534974765,0.20591582465510058,-0.9708715556534947,7,0,0.013257575757575758,-1,False,False,False
145,32,0,1,0,0,0,0.1744829082581222,0.052044606731068886,-1.0401044700159239,8,0,0.007575757575757576,-1,False,False,False
145,33,0,0,0,1,0,0.0,0.0,-1.1439538415595674,9,1,0.0,1,True,False,False
146,0,1,0,0,0,0,0.0,0.0,2.7799629538524333,0,0,0.0,-1,False,False,False
146,1,0,1,0,0,0,0.7313184005826795,0.46499177806023734,1.3236612639055232,1,0,0.04761904761904762,-1,False,False,False
146,2,0,0,1,0,0,0.37223020428399406,0.0,1.209965246763022,2,0,0.09047619047619049,-1,False,False,False
146,3,0,1,0,0,0,0.2908048470968704,0.11284803085658972,1.106115875219378,3,0,0.014285714285714287,-1,False,False,False
146,4,0,1,0,0,0,0.2908048470968704,0.04598737019996138,1.0368829608569492,4,0,0.009523809523809525,-1,False,False,False
146,5,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,1,True,False,False
146,6,0,1,0,0,0,0.2908048470968704,0.1716240391675813,1.106115875219378,3,0,0.014285714285714287,-1,False,False,False
146,7,0,1,0,0,0,0.267218355301951,0.055303818076195665,1.0368829608569492,4,0,0.009523809523809525,-1,False,False,False
146,8,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,1,True,False,False
146,9,0,1,0,0,0,0.37223020428399406,0.31190948195742396,0.23310000501627845,3,0,0.08571428571428572,-1,False,False,False
146,10,0,0,1,0,0,0.37223020428399406,0.0,0.17147153132658546,4,0,0.10476190476190478,-1,False,False,False
146,11,0,1,0,0,0,0.2855953781478588,0.11862672518131416,0.06762215978294188,5,0,0.02380952380952381,-1,False,False,False
146,12,0,1,0,0,0,0.31971114846755394,0.05263870198105289,-0.001610754579487283,6,0,0.014285714285714287,-1,False,False,False
146,13,0,0,0,1,0,0.0,0.0,-0.10546012612313088,7,1,0.0,1,True,False,False
146,14,0,1,0,0,0,0.28978961285510335,0.14482969025193862,0.06762215978294188,5,0,0.02380952380952381,-1,False,False,False
146,15,0,1,0,0,0,0.2908048470968704,0.059093159977971904,-0.001610754579487283,6,0,0.014285714285714287,-1,False,False,False
146,16,0,0,0,1,0,0.0,0.0,-0.10546012612313088,7,1,0.0,1,True,False,False
146,17,0,1,0,0,0,0.37223020428399406,0.3257500176795271,-0.8487407038787353,5,0,0.04761904761904762,-1,False,False,False
146,18,0,0,1,0,0,0.37223020428399406,0.0,-0.8670221841098511,6,0,0.04285714285714286,-1,False,False,False
146,19,0,1,0,0,0,0.3121624628507666,0.11440840829975281,-0.9708715556534947,7,0,0.03333333333333334,-1,False,False,False
146,20,0,1,0,0,0,0.2735928856854169,0.046824468518301625,-1.0401044700159239,8,0,0.01904761904761905,-1,False,False,False
146,21,0,0,0,1,0,0.0,0.0,-1.1439538415595674,9,1,0.0,1,True,False,False
147,0,1,0,0,0,0,0.0,0.0,0.8465794125859821,0,0,0.0,-1,False,False,False
147,1,0,1,0,0,0,0.2908048470968704,0.5196514761555914,-0.7809102735020987,1,0,0.09090909090909091,-1,False,False,False
147,2,0,0,1,0,0,0.1744829082581222,0.0,-0.8670221841098511,2,0,0.16363636363636364,-1,False,False,False
147,3,0,1,0,0,0,0.1744829082581222,0.09689531830516872,-0.9708715556534947,3,0,0.05454545454545454,-1,False,False,False
147,4,0,1,0,0,0,0.1744829082581222,0.05770798462700649,-1.0401044700159239,4,0,0.03636363636363636,-1,False,False,False
147,5,0,0,0,1,0,0.0,0.0,-1.1439538415595674,5,1,0.0,1,True,False,False
147,6,0,1,0,0,0,0.1744829082581222,0.15566987826098752,-0.9708715556534947,3,0,0.05454545454545454,-1,False,False,False
147,7,0,1,0,0,0,0.1744829082581222,0.055725695038353146,-1.0401044700159239,4,0,0.03636363636363636,-1,False,False,False
147,8,0,0,0,1,0,0.0,0.0,-1.1439538415595674,5,1,0.0,1,True,False,False
147,9,0,1,0,0,0,0.1744829082581222,0.16969806240843086,-0.9708715556534947,3,0,0.05454545454545454,-1,False,False,False
147,10,0,1,0,0,0,0.1744829082581222,0.0656999178300875,-1.0401044700159239,4,0,0.03636363636363636,-1,False,False,False
147,11,0,0,0,1,0,0.0,0.0,-1.1439538415595674,5,1,0.0,1,True,False,False
148,0,1,0,0,0,0,0.0,0.0,0.36556261472278073,0,0,0.0,-1,False,False,False
148,1,0,1,0,0,0,0.23264387767749628,0.005526453785625224,0.3482543861321735,1,0,0.03703703703703704,-1,False,False,False
148,2,0,0,1,0,0,0.1744829082581222,0.0,1.209965246763022,2,0,0.07122507122507123,-1,False,False,False
148,3,0,1,0,0,0,0.23264387767749628,0.12007345887841468,1.106115875219378,3,0,0.008547008547008548,-1,False,False,False
148,4,0,1,0,0,0,0.1744829082581222,0.04845909086238475,1.0368829608569492,4,0,0.005698005698005698,-1,False,False,False
148,5,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,0,True,False,False
148,6,0,1,0,0,0,0.23264387767749628,0.15281452436241055,1.106115875219378,3,0,0.008547008547008548,-1,False,False,False
148,7,0,1,0,0,0,0.1603944309327119,0.05945436107819656,1.0368829608569492,4,0,0.005698005698005698,-1,False,False,False
148,8,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,0,True,False,False
148,9,0,1,0,0,0,0.23264387767749628,0.2375770279323821,1.106115875219378,3,0,0.008547008547008548,-1,False,False,False
148,10,0,1,0,0,0,0.1744829082581222,0.053228271394351906,1.0368829608569492,4,0,0.005698005698005698,-1,False,False,False
148,11,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,0,True,False,False
148,12,0,1,0,0,0,0.1744829082581222,0.3103182423663896,0.23808358755444906,3,0,0.06410256410256411,-1,False,False,False
148,13,0,0,1,0,0,0.1744829082581222,0.0,0.17147153132658546,4,0,0.07977207977207977,-1,False,False,False
148,14,0,1,0,0,0,0.23264387767749628,0.09615823504667295,0.06762215978294188,5,0,0.014245014245014245,-1,False,False,False
148,15,0,1,0,0,0,0.1744829082581222,0.06125516496304417,-0.001610754579487283,6,0,0.008547008547008548,-1,False,False,False
148,16,0,0,0,1,0,0.0,0.0,-0.10546012612313088,7,1,0.0,1,True,False,False
148,17,0,1,0,0,0,0.23264387767749628,0.16869855983181087,0.06762215978294188,5,0,0.014245014245014245,-1,False,False,False
148,18,0,1,0,0,0,0.1744829082581222,0.04957449316481367,-0.001610754579487283,6,0,0.008547008547008548,-1,False,False,False
148,19,0,0,0,1,0,0.0,0.0,-0.10546012612313088,7,1,0.0,1,True,False,False
148,20,0,1,0,0,0,0.1744829082581222,0.30096564325394276,-0.7711188446045274,5,0,0.04985754985754986,-1,False,False,False
148,21,0,0,1,0,0,0.1744829082581222,0.0,-0.8670221841098511,6,0,0.05128205128205129,-1,False,False,False
148,22,0,1,0,0,0,0.23264387767749628,0.10608718580628139,-0.9708715556534947,7,0,0.019943019943019943,-1,False,False,False
148,23,0,1,0,0,0,0.16708858210587446,0.06135489570967775,-1.0401044700159239,8,0,0.011396011396011397,-1,False,False,False
148,24,0,0,0,1,0,0.0,0.0,-1.1439538415595674,9,1,0.0,1,True,False,False
148,25,0,1,0,0,0,0.23264387767749628,0.1591765545085769,-0.9708715556534947,7,0,0.019943019943019943,-1,False,False,False
148,26,0,1,0,0,0,0.18160927183098752,0.055870410963659196,-1.0401044700159239,8,0,0.011396011396011397,-1,False,False,False
148,27,0,0,0,1,0,0.0,0.0,-1.1439538415595674,9,1,0.0,1,True,False,False
149,0,1,0,0,0,0,0.0,0.0,1.38088108374069,0,0,0.0,-1,False,False,False
149,1,0,1,0,0,0,0.6957363446218209,0.6784115937043416,-0.7438273455408756,1,0,0.125,-1,False,False,False
149,2,0,0,1,0,0,0.37223020428399406,0.0,-0.8670221841098511,2,0,0.21428571428571427,-1,False,False,False
149,3,0,1,0,0,0,0.37223020428399406,0.10772825453241891,-0.9708715556534947,3,0,0.10714285714285714,-1,False,False,False
149,4,0,1,0,0,0,0.1744829082581222,0.049147762825488495,-1.0401044700159239,4,0,0.07142857142857142,-1,False,False,False
149,5,0,0,0,1,0,0.0,0.0,-1.1439538415595674,5,1,0.0,1,True,False,False
149,6,0,1,0,0,0,0.3733029531355449,0.2065341641792387,-0.9708715556534947,3,0,0.10714285714285714,-1,False,False,False
149,7,0,1,0,0,0,0.1744829082581222,0.06043382310212185,-1.0401044700159239,4,0,0.07142857142857142,-1,False,False,False
149,8,0,0,0,1,0,0.0,0.0,-1.1439538415595674,5,1,0.0,1,True,False,False
150,0,1,0,0,0,0,0.0,0.0,0.04562070897352115,0,0,0.0,-1,False,False,False
150,1,0,1,0,0,0,0.2908048470968704,0.005526453785625224,0.028312480382913938,1,0,0.026315789473684213,-1,False,False,False
150,2,0,0,1,0,0,0.16191483628091402,0.0,2.2484589621994586,2,0,0.05120910384068279,-1,False,False,False
150,3,0,1,0,0,0,0.18133084810432834,0.09915593191009062,2.1446095906558145,3,0,0.004267425320056899,-1,False,False,False
150,4,0,1,0,0,0,0.17854808852802312,0.0630263714271646,2.0753766762933856,4,0,0.002844950213371266,-1,False,False,False
150,5,0,0,0,1,0,0.0,0.0,1.971527304749742,5,1,0.0,0,True,False,False
150,6,0,1,0,0,0,0.1744829082581222,0.14855849799844384,2.1446095906558145,3,0,0.004267425320056899,-1,False,False,False
150,7,0,1,0,0,0,0.1744829082581222,0.05709706579059566,2.0753766762933856,4,0,0.002844950213371266,-1,False,False,False
150,8,0,0,0,1,0,0.0,0.0,1.971527304749742,5,1,0.0,0,True,False,False
150,9,0,1,0,0,0,0.1744829082581222,0.2191797224248194,2.1446095906558145,3,0,0.004267425320056899,-1,False,False,False
150,10,0,1,0,0,0,0.17975408097761056,0.06402501075829198,2.0753766762933856,4,0,0.002844950213371266,-1,False,False,False
150,11,0,0,0,1,0,0.0,0.0,1.971527304749742,5,1,0.0,0,True,False,False
150,12,0,1,0,0,0,0.1744829082581222,0.3545757132914088,1.137967906562951,3,0,0.05547652916073969,-1,False,False,False
150,13,0,0,1,0,0,0.1744829082581222,0.0,1.209965246763022,4,0,0.07112375533428165,-1,False,False,False
150,14,0,1,0,0,0,0.1744829082581222,0.1099849593148748,1.106115875219378,5,0,0.007112375533428165,-1,False,False,False
150,15,0,1,0,0,0,0.1744829082581222,0.061515515996516314,1.0368829608569492,6,0,0.004267425320056899,-1,False,False,False
150,16,0,0,0,1,0,0.0,0.0,0.9330335893133054,7,1,0.0,0,True,False,False
150,17,0,1,0,0,0,0.1744829082581222,0.17936950415951977,1.106115875219378,5,0,0.007112375533428165,-1,False,False,False
150,18,0,1,0,0,0,0.1744829082581222,0.05284588496302504,1.0368829608569492,6,0,0.004267425320056899,-1,False,False,False
150,19,0,0,0,1,0,0.0,0.0,0.9330335893133054,7,1,0.0,0,True,False,False
150,20,0,1,0,0,0,0.1744829082581222,0.21231977916155292,1.106115875219378,5,0,0.007112375533428165,-1,False,False,False
150,21,0,1,0,0,0,0.1744829082581222,0.04309095899526549,1.0368829608569492,6,0,0.004267425320056899,-1,False,False,False
150,22,0,0,0,1,0,0.0,0.0,0.9330335893133054,7,1,0.0,0,True,False,False
150,23,0,1,0,0,0,0.1744829082581222,0.34898875051643236,0.11697192703231929,5,0,0.05334281650071124,-1,False,False,False
150,24,0,0,1,0,0,0.184895913894359,0.0,0.17147153132658546,6,0,0.05974395448079659,-1,False,False,False
150,25,0,1,0,0,0,0.1894194548063521,0.08799581369690047,0.06762215978294188,7,0,0.00995732574679943,-1,False,False,False
150,26,0,1,0,0,0,0.17379716374245016,0.05515518598176633,-0.001610754579487283,8,0,0.005689900426742532,-1,False,False,False
150,27,0,0,0,1,0,0.0,0.0,-0.10546012612313088,9,1,0.0,0,True,False,False
150,28,0,1,0,0,0,0.1744829082581222,0.15264896840096923,0.06762215978294188,7,0,0.00995732574679943,-1,False,False,False
150,29,0,1,0,0,0,0.1744829082581222,0.056866593593909553,-0.001610754579487283,8,0,0.005689900426742532,-1,False,False,False
150,30,0,0,0,1,0,0.0,0.0,-0.10546012612313088,9,1,0.0,0,True,False,False
150,31,0,1,0,0,0,0.1744829082581222,0.35437281542427473,-0.9383840711240045,7,0,0.03485064011379801,-1,False,False,False
150,32,0,0,1,0,0,0.1744829082581222,0.0,-0.8670221841098511,8,0,0.034139402560455195,-1,False,False,False
150,33,0,1,0,0,0,0.1744829082581222,0.11037076739792843,-0.9708715556534947,9,0,0.012802275960170698,-1,False,False,False
150,34,0,1,0,0,0,0.18452161855480032,0.04908308269449476,-1.0401044700159239,10,0,0.007112375533428165,-1,False,False,False
150,35,0,0,0,1,0,0.0,0.0,-1.1439538415595674,11,1,0.0,0,True,False,False
150,36,0,1,0,0,0,0.1744829082581222,0.1755684011219366,-0.9708715556534947,9,0,0.012802275960170698,-1,False,False,False
150,37,0,1,0,0,0,0.1744829082581222,0.04950268523882595,-1.0401044700159239,10,0,0.007112375533428165,-1,False,False,False
150,38,0,0,0,1,0,0.0,0.0,-1.1439538415595674,11,1,0.0,1,True,False,False
151,0,1,0,0,0,0,0.0,0.0,2.6535389677885552,0,0,0.0,-1,False,False,False
151,1,0,1,0,0,0,0.37223020428399406,0.9254097377231033,-0.2447397298724122,1,0,0.07692307692307693,-1,False,False,False
151,2,0,0,1,0,0,0.46528775535499256,0.0,0.17147153132658546,2,0,0.14102564102564102,-1,False,False,False
151,3,0,1,0,0,0,0.2908048470968704,0.117339043179877,0.06762215978294188,3,0,0.038461538461538464,-1,False,False,False
151,4,0,1,0,0,0,0.2908048470968704,0.0653716622269193,-0.001610754579487283,4,0,0.02564102564102564,-1,False,False,False
151,5,0,0,0,1,0,0.0,0.0,-0.10546012612313088,5,1,0.0,1,True,False,False
151,6,0,1,0,0,0,0.2908048470968704,0.18036693607381885,0.06762215978294188,3,0,0.038461538461538464,-1,False,False,False
151,7,0,1,0,0,0,0.2908048470968704,0.060353174490625716,-0.001610754579487283,4,0,0.02564102564102564,-1,False,False,False
151,8,0,0,0,1,0,0.0,0.0,-0.10546012612313088,5,1,0.0,1,True,False,False
151,9,0,1,0,0,0,0.46528775535499256,0.3759103494987099,-1.0058371934151815,3,0,0.07692307692307693,-1,False,False,False
151,10,0,0,1,0,0,0.4560769924157372,0.0,-0.8670221841098511,4,0,0.07692307692307693,-1,False,False,False
151,11,0,1,0,0,0,0.2908048470968704,0.09309871011840098,-0.9708715556534947,5,0,0.0641025641025641,-1,False,False,False
151,12,0,1,0,0,0,0.2908048470968704,0.05488752435602356,-1.0401044700159239,6,0,0.038461538461538464,-1,False,False,False
151,13,0,0,0,1,0,0.0,0.0,-1.1439538415595674,7,1,0.0,1,True,False,False
152,0,1,0,0,0,0,0.0,0.0,3.9930359466150045,0,0,0.0,-1,False,False,False
152,1,0,1,0,0,0,0.7730530305187446,1.0,-2.036323918014484,1,0,0.125,-1,False,False,False
152,2,0,0,1,0,0,0.5100553420266151,0.0,-0.8670221841098511,2,0,0.21428571428571427,-1,False,False,False
152,3,0,1,0,0,0,0.37223020428399406,0.11788878412300512,-0.9708715556534947,3,0,0.10714285714285714,-1,False,False,False
152,4,0,1,0,0,0,0.2908048470968704,0.058274341935155245,-1.0401044700159239,4,0,0.07142857142857142,-1,False,False,False
152,5,0,0,0,1,0,0.0,0.0,-1.1439538415595674,5,1,0.0,1,True,False,False
152,6,0,1,0,0,0,0.3679878861640276,0.15306610082784605,-0.9708715556534947,3,0,0.10714285714285714,-1,False,False,False
152,7,0,1,0,0,0,0.2908048470968704,0.05504676691739608,-1.0401044700159239,4,0,0.07142857142857142,-1,False,False,False
152,8,0,0,0,1,0,0.0,0.0,-1.1439538415595674,5,1,0.0,1,True,False,False
153,0,1,0,0,0,0,0.0,0.0,0.9439034842773969,0,0,0.0,-1,False,False,False
153,1,0,1,0,0,0,0.46528775535499256,0.005526453785625224,0.9265952556867894,1,0,0.03703703703703704,-1,False,False,False
153,2,0,0,1,0,0,0.44658068486180985,0.0,1.209965246763022,2,0,0.07122507122507123,-1,False,False,False
153,3,0,1,0,0,0,0.37223020428399406,0.10283061712064531,1.106115875219378,3,0,0.008547008547008548,-1,False,False,False
153,4,0,1,0,0,0,0.22731463947870925,0.04360694007709198,1.0368829608569492,4,0,0.005698005698005698,-1,False,False,False
153,5,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,0,True,False,False
153,6,0,1,0,0,0,0.37223020428399406,0.14304388922397776,1.106115875219378,3,0,0.008547008547008548,-1,False,False,False
153,7,0,1,0,0,0,0.23264387767749628,0.05384282987459566,1.0368829608569492,4,0,0.005698005698005698,-1,False,False,False
153,8,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,0,True,False,False
153,9,0,1,0,0,0,0.37223020428399406,0.23732569110018245,1.106115875219378,3,0,0.008547008547008548,-1,False,False,False
153,10,0,1,0,0,0,0.23264387767749628,0.061413986055571565,1.0368829608569492,4,0,0.005698005698005698,-1,False,False,False
153,11,0,0,0,1,0,0.0,0.0,0.9330335893133054,5,1,0.0,0,True,False,False
153,12,0,1,0,0,0,0.5074648612348662,0.391194625227796,-0.015212101950412903,3,0,0.06410256410256411,-1,False,False,False
153,13,0,0,1,0,0,0.470975860075621,0.0,0.17147153132658546,4,0,0.07977207977207977,-1,False,False,False
153,14,0,1,0,0,0,0.37223020428399406,0.12141327727367031,0.06762215978294188,5,0,0.014245014245014245,-1,False,False,False
153,15,0,1,0,0,0,0.23264387767749628,0.06684103090186885,-0.001610754579487283,6,0,0.008547008547008548,-1,False,False,False
153,16,0,0,0,1,0,0.0,0.0,-0.10546012612313088,7,1,0.0,1,True,False,False
153,17,0,1,0,0,0,0.37223020428399406,0.16818164295546723,0.06762215978294188,5,0,0.014245014245014245,-1,False,False,False
153,18,0,1,0,0,0,0.23448985549967008,0.05428016919338299,-0.001610754579487283,6,0,0.008547008547008548,-1,False,False,False
153,19,0,0,0,1,0,0.0,0.0,-0.10546012612313088,7,1,0.0,1,True,False,False
153,20,0,1,0,0,0,0.5022344701244529,0.2636998704466479,-0.6544066563958775,5,0,0.04985754985754986,-1,False,False,False
153,21,0,0,1,0,0,0.4649960534476805,0.0,-0.8670221841098511,6,0,0.05128205128205129,-1,False,False,False
153,22,0,1,0,0,0,0.37223020428399406,0.11514335584469618,-0.9708715556534947,7,0,0.019943019943019943,-1,False,False,False
153,23,0,1,0,0,0,0.23264387767749628,0.05198371383899845,-1.0401044700159239,8,0,0.011396011396011397,-1,False,False,False
153,24,0,0,0,1,0,0.0,0.0,-1.1439538415595674,9,1,0.0,1,True,False,False
153,25,0,1,0,0,0,0.38427887825722157,0.1726571928495406,-0.9708715556534947,7,0,0.019943019943019943,-1,False,False,False
153,26,0,1,0,0,0,0.24291850076084004,0.047590271097457205,-1.0401044700159239,8,0,0.011396011396011397,-1,False,False,False
153,27,0,0,0,1,0,0.0,0.0,-1.1439538415595674,9,1,0.0,1,True,False,False
154,0,1,0,0,0,0,0.0,0.0,1.9685242876253546,0,0,0.0,-1,False,False,False
154,1,0,1,0,0,0,0.46528775535499256,0.5869623523700829,0.1302245455145789,1,0,0.07692307692307693,-1,False,False,False
154,2,0,0,1,0,0,0.37223020428399406,0.0,0.17147153132658546,2,0,0.14102564102564102,-1,False,False,False
154,3,0,1,0,0,0,0.2908048470968704,0.11178836605327783,0.06762215978294188,3,0,0.038461538461538464,-1,False,False,False
