graph_id,src_id,dst_id,feat_length_m,feat_nominal_diameter_mm,feat_fitting_loss_factor
116,12,13,0.3219772502504406,0.23264387767749628,0.0
116,13,14,0.0,0.23264387767749628,2.05676804404038
116,13,17,0.0,0.23264387767749628,2.05676804404038
116,13,20,0.0,0.23264387767749628,2.05676804404038
116,14,15,0.09929148293209428,0.23264387767749628,0.0
116,15,16,0.06035813313994469,0.1744829082581222,0.0
116,17,18,0.14765170545644501,0.23264387767749628,0.0
116,18,19,0.057228133455264896,0.1744829082581222,0.0
116,20,21,0.36005450661690336,0.23264387767749628,0.0
116,21,22,0.0,0.23264387767749628,1.8238896235443576
116,21,25,0.0,0.23264387767749628,1.8238896235443576
116,22,23,0.12703017692631074,0.2223089272004551,0.0
116,23,24,0.049481531484636285,0.1744829082581222,0.0
116,25,26,0.1490171052352881,0.24158694940322187,0.0
116,26,27,0.0620922836896211,0.1744829082581222,0.0
117,0,1,0.0,0.720752856739998,0.0
117,1,2,0.08901837115956118,0.720752856739998,0.0
117,2,3,0.0,0.2908048470968704,1.9431264479165515
117,2,6,0.0,0.2908048470968704,1.9431264479165515
117,2,9,0.0,0.2908048470968704,1.9431264479165515
117,2,12,0.0,0.2908048470968704,1.9431264479165515
117,3,4,0.11339116612892805,0.37223020428399406,0.0
117,4,5,0.06254388429925847,0.23264387767749628,0.0
117,6,7,0.15850353945893714,0.37223020428399406,0.0
117,7,8,0.05258344597828975,0.23264387767749628,0.0
117,9,10,0.20225352704380956,0.37223020428399406,0.0
117,10,11,0.05557235845983415,0.24404774911650043,0.0
117,12,13,0.33245546987770963,0.3148878734048145,0.0
117,13,14,0.0,0.2908048470968704,1.721112734448835
117,13,17,0.0,0.2908048470968704,1.721112734448835
117,13,20,0.0,0.2908048470968704,1.721112734448835
117,13,23,0.0,0.2908048470968704,1.721112734448835
117,14,15,0.10230151958225903,0.37223020428399406,0.0
117,15,16,0.05455591027084091,0.23264387767749628,0.0
117,17,18,0.17210526927612396,0.37223020428399406,0.0
117,18,19,0.05670207562083398,0.23264387767749628,0.0
117,20,21,0.23395801564348082,0.37223020428399406,0.0
117,21,22,0.042212712948335354,0.25490911554051454,0.0
117,23,24,0.3062914304314306,0.26478838788048226,0.0
117,24,25,0.0,0.317236154987426,2.041337019906703
117,24,28,0.0,0.317236154987426,2.041337019906703
117,24,31,0.0,0.317236154987426,2.041337019906703
117,25,26,0.0924223936427752,0.37223020428399406,0.0
117,26,27,0.05790649351048913,0.23264387767749628,0.0
117,28,29,0.1471212445729747,0.37223020428399406,0.0
117,29,30,0.07220957067469068,0.23264387767749628,0.0
117,31,32,0.19361671382729126,0.37223020428399406,0.0
117,32,33,0.06133302333401275,0.22135606565204102,0.0
118,0,1,0.0,0.7560926024518629,0.0
118,1,2,0.005526453785625224,0.7560926024518629,0.0
118,2,3,0.0,0.37223020428399406,1.900415331053252
118,2,6,0.0,0.37223020428399406,1.900415331053252
118,2,9,0.0,0.37223020428399406,1.900415331053252
118,2,12,0.0,0.37223020428399406,1.900415331053252
118,3,4,0.11538008406591455,0.2908048470968704,0.0
118,4,5,0.058379504310449346,0.1744829082581222,0.0
118,6,7,0.15577492355421982,0.281666047550672,0.0
118,7,8,0.059891593101371814,0.1744829082581222,0.0
118,9,10,0.19543075777869603,0.2908048470968704,0.0
118,10,11,0.06075203939635578,0.1744829082581222,0.0
118,12,13,0.32538738421423896,0.37223020428399406,0.0
118,13,14,0.0,0.37223020428399406,1.711379740984054
118,13,17,0.0,0.37223020428399406,1.711379740984054
118,13,20,0.0,0.37223020428399406,1.711379740984054
118,13,23,0.0,0.37223020428399406,1.711379740984054
118,14,15,0.11065850968763347,0.2908048470968704,0.0
118,15,16,0.05581129797477945,0.1744829082581222,0.0
118,17,18,0.1862426219112234,0.2908048470968704,0.0
118,18,19,0.04816929631727965,0.1744829082581222,0.0
118,20,21,0.21952836682942894,0.2908048470968704,0.0
118,21,22,0.0538041172064007,0.16785601706697356,0.0
118,23,24,0.4024535415477831,0.3392104108954579,0.0
118,24,25,0.0,0.37223020428399406,1.6285818507034118
118,24,28,0.0,0.37223020428399406,1.6285818507034118
118,24,31,0.0,0.37223020428399406,1.6285818507034118
118,25,26,0.11215932123753997,0.2908048470968704,0.0
118,26,27,0.05257784173461845,0.1744829082581222,0.0
118,28,29,0.20624036410934293,0.2908048470968704,0.0
118,29,30,0.056578947386640224,0.1744829082581222,0.0
118,31,32,0.3695426087945888,0.37223020428399406,0.0
118,32,33,0.0,0.36538993550051446,1.8735132533922312
118,32,36,0.0,0.36538993550051446,1.8735132533922312
118,33,34,0.11020308557653646,0.30398495919956936,0.0
118,34,35,0.0471345669800115,0.1744829082581222,0.0
118,36,37,0.1556731962178014,0.2908048470968704,0.0
118,37,38,0.055496424773966414,0.1744829082581222,0.0
119,0,1,0.0,0.37223020428399406,0.0
119,1,2,0.6054053600367565,0.37223020428399406,0.0
119,2,3,0.0,0.4024883687187039,1.5846964582141676
119,2,6,0.0,0.4024883687187039,1.5846964582141676
119,2,9,0.0,0.4024883687187039,1.5846964582141676
119,2,12,0.0,0.4024883687187039,1.5846964582141676
119,3,4,0.1186377253815771,0.2908048470968704,0.0
119,4,5,0.04676559818582006,0.2908048470968704,0.0
119,6,7,0.1854408576430805,0.2795922581101961,0.0
119,7,8,0.05816978155989514,0.2908048470968704,0.0
119,9,10,0.22589686428115832,0.2908048470968704,0.0
119,10,11,0.06265177643744357,0.2908048470968704,0.0
119,12,13,0.3370091056700262,0.37223020428399406,0.0
119,13,14,0.0,0.37985685141138564,1.8454768572388138
119,13,17,0.0,0.37985685141138564,1.8454768572388138
119,13,20,0.0,0.37985685141138564,1.8454768572388138
119,14,15,0.12012670802968001,0.2908048470968704,0.0
119,15,16,0.064599172871112,0.2908048470968704,0.0
119,17,18,0.1495881550915041,0.2908048470968704,0.0
119,18,19,0.05990068120312238,0.3011797825705891,0.0
119,20,21,0.3246590691182711,0.37223020428399406,0.0
119,21,22,0.0,0.37223020428399406,1.9929850420980475
119,21,25,0.0,0.37223020428399406,1.9929850420980475
119,22,23,0.08464637030640838,0.2908048470968704,0.0
119,23,24,0.05665410231175736,0.2908048470968704,0.0
119,25,26,0.14722583487519852,0.2908048470968704,0.0
119,26,27,0.060154537519286955,0.2908048470968704,0.0
120,0,1,0.0,0.4712713232529551,0.0
120,1,2,0.280533054722597,0.4712713232529551,0.0
120,2,3,0.0,0.2908048470968704,1.7756486623724268
120,2,6,0.0,0.2908048470968704,1.7756486623724268
120,2,9,0.0,0.2908048470968704,1.7756486623724268
120,3,4,0.0915895468002626,0.2908048470968704,0.0
120,4,5,0.05884949000243998,0.1744829082581222,0.0
120,6,7,0.17947890580973655,0.2908048470968704,0.0
120,7,8,0.05696741944726864,0.1744829082581222,0.0
120,9,10,0.3099893841632229,0.2908048470968704,0.0
120,10,11,0.0,0.2908048470968704,1.7401183087935255
120,11,12,0.12230309246968046,0.2908048470968704,0.0
120,12,13,0.05457012361734969,0.1744829082581222,0.0
121,0,1,0.0,0.9305755107099851,0.0
121,1,2,0.7552476040935898,0.9305755107099851,0.0
121,2,3,0.0,0.46528775535499256,1.922476593498565
121,2,6,0.0,0.46528775535499256,1.922476593498565
121,2,9,0.0,0.46528775535499256,1.922476593498565
121,3,4,0.10003740140260346,0.37223020428399406,0.0
121,4,5,0.05063357508899504,0.2908048470968704,0.0
121,6,7,0.16310794881565,0.37223020428399406,0.0
121,7,8,0.055373447270599035,0.2908048470968704,0.0
121,9,10,0.32819713591545363,0.46528775535499256,0.0
121,10,11,0.0,0.46528775535499256,1.8154179055963302
121,11,12,0.10106824852218785,0.37223020428399406,0.0
121,12,13,0.050370724112725994,0.2908048470968704,0.0
122,0,1,0.0,0.2908048470968704,0.0
122,1,2,0.005526453785625224,0.2908048470968704,0.0
122,2,3,0.0,0.1744829082581222,2.041104341688103
122,2,6,0.0,0.1744829082581222,2.041104341688103
122,2,9,0.0,0.1744829082581222,2.041104341688103
122,2,12,0.0,0.1744829082581222,2.041104341688103
122,3,4,0.10842923905094785,0.25006357094422793,0.0
122,4,5,0.060252084113626286,0.1744829082581222,0.0
122,6,7,0.16520448403311366,0.21516219773898876,0.0
122,7,8,0.058887504059715746,0.1744829082581222,0.0
122,9,10,0.2271764535471732,0.23264387767749628,0.0
122,10,11,0.047596055793756455,0.1744829082581222,0.0
122,12,13,0.3692656289584027,0.1744829082581222,0.0
122,13,14,0.0,0.17074321401979106,1.879284893145298
122,13,17,0.0,0.17074321401979106,1.879284893145298
122,13,20,0.0,0.17074321401979106,1.879284893145298
122,13,23,0.0,0.17074321401979106,1.879284893145298
122,14,15,0.09655844827952495,0.22697847856507244,0.0
122,15,16,0.047186847603669646,0.17286863860298032,0.0
122,17,18,0.20019719735690503,0.23264387767749628,0.0
122,18,19,0.048802973993927634,0.17446866536842,0.0
122,20,21,0.2556741127624107,0.23264387767749628,0.0
122,21,22,0.052500087498712635,0.1744829082581222,0.0
122,23,24,0.37223383206532923,0.1744829082581222,0.0
122,24,25,0.0,0.1744829082581222,1.8766165162997912
122,24,28,0.0,0.1744829082581222,1.8766165162997912
122,24,31,0.0,0.1744829082581222,1.8766165162997912
122,25,26,0.11866360477516666,0.23264387767749628,0.0
122,26,27,0.07193583104631959,0.1744829082581222,0.0
122,28,29,0.1568182098271396,0.23264387767749628,0.0
122,29,30,0.06744690360099372,0.1744829082581222,0.0
122,31,32,0.24015647227858872,0.23264387767749628,0.0
122,32,33,0.04873181151084214,0.1744829082581222,0.0
123,0,1,0.0,0.5816096941937408,0.0
123,1,2,1.0,0.5816096941937408,0.0
123,2,3,0.0,0.2908048470968704,1.5591383515342887
123,2,6,0.0,0.2908048470968704,1.5591383515342887
123,2,9,0.0,0.2908048470968704,1.5591383515342887
123,3,4,0.10217573034371971,0.23264387767749628,0.0
123,4,5,0.06055790661638229,0.2908048470968704,0.0
123,6,7,0.16203309120678594,0.23264387767749628,0.0
123,7,8,0.05995053581665,0.2908048470968704,0.0
123,9,10,0.1971438039849561,0.23264387767749628,0.0
123,10,11,0.061135839476422635,0.2908048470968704,0.0
124,0,1,0.0,0.9305755107099851,0.0
124,1,2,0.5544879136544056,0.9305755107099851,0.0
124,2,3,0.0,0.2908048470968704,1.7664918723454124
124,2,6,0.0,0.2908048470968704,1.7664918723454124
124,2,9,0.0,0.2908048470968704,1.7664918723454124
124,3,4,0.12373659620613714,0.3149054398191715,0.0
124,4,5,0.05208312510560517,0.1744829082581222,0.0
124,6,7,0.17727198628731974,0.2908048470968704,0.0
124,7,8,0.05396949764162859,0.1744829082581222,0.0
124,9,10,0.32356396963848827,0.31966611133715284,0.0
124,10,11,0.0,0.27655026473854843,1.9151806321787614
124,11,12,0.13223280479762559,0.2908048470968704,0.0
124,12,13,0.05551964721280012,0.1744829082581222,0.0
125,0,1,0.0,0.23264387767749628,0.0
125,1,2,0.005526453785625224,0.23264387767749628,0.0
125,2,3,0.0,0.20976125780191182,2.022655608904187
125,2,6,0.0,0.20976125780191182,2.022655608904187
125,2,9,0.0,0.20976125780191182,2.022655608904187
125,2,12,0.0,0.20976125780191182,2.022655608904187
125,3,4,0.11773562017244137,0.23264387767749628,0.0
125,4,5,0.053409107128287246,0.1744829082581222,0.0
125,6,7,0.1320884868352936,0.23264387767749628,0.0
125,7,8,0.056113890667997705,0.1744829082581222,0.0
125,9,10,0.25439316964765,0.23264387767749628,0.0
125,10,11,0.05754852826785781,0.1744829082581222,0.0
125,12,13,0.33566091767839196,0.23264387767749628,0.0
125,13,14,0.0,0.23264387767749628,1.6795157822344495
125,13,17,0.0,0.23264387767749628,1.6795157822344495
125,13,20,0.0,0.23264387767749628,1.6795157822344495
125,13,23,0.0,0.23264387767749628,1.6795157822344495
125,14,15,0.11727973548489337,0.23264387767749628,0.0
125,15,16,0.0542116065543377,0.1744829082581222,0.0
125,17,18,0.16238160308072008,0.2140112780963233,0.0
125,18,19,0.05748428044974457,0.16698950706562526,0.0
125,20,21,0.23813061635238567,0.23264387767749628,0.0
125,21,22,0.05421885856176775,0.19051841042393647,0.0
125,23,24,0.38092892705744885,0.23264387767749628,0.0
125,24,25,0.0,0.23264387767749628,1.9624847181719285
125,24,28,0.0,0.23264387767749628,1.9624847181719285
125,24,31,0.0,0.23264387767749628,1.9624847181719285
125,25,26,0.1113906307779682,0.22061445185855094,0.0
125,26,27,0.05845843073313355,0.1744829082581222,0.0
125,28,29,0.1557520306606656,0.23264387767749628,0.0
125,29,30,0.0627787126162739,0.1744829082581222,0.0
125,31,32,0.2046504702227771,0.23264387767749628,0.0
125,32,33,0.06653805279760908,0.1744829082581222,0.0
126,0,1,0.0,0.37223020428399406,0.0
126,1,2,0.07685091696755565,0.37223020428399406,0.0
126,2,3,0.0,0.37223020428399406,1.535208486926035
126,2,6,0.0,0.37223020428399406,1.535208486926035
126,2,9,0.0,0.37223020428399406,1.535208486926035
126,2,12,0.0,0.37223020428399406,1.535208486926035
126,3,4,0.09597529629487994,0.22673366654172486,0.0
126,4,5,0.05219649015546171,0.1744829082581222,0.0
126,6,7,0.16828456685249804,0.23264387767749628,0.0
126,7,8,0.0626874018052791,0.1744829082581222,0.0
126,9,10,0.20753330004212567,0.23264387767749628,0.0
126,10,11,0.06385073882658898,0.1744829082581222,0.0
126,12,13,0.3268811711051912,0.37223020428399406,0.0
126,13,14,0.0,0.37223020428399406,2.03620856521398
126,13,17,0.0,0.37223020428399406,2.03620856521398
126,13,20,0.0,0.37223020428399406,2.03620856521398
126,14,15,0.1191746919322471,0.23264387767749628,0.0
126,15,16,0.0472799601588417,0.1744829082581222,0.0
126,17,18,0.1761730808155255,0.23264387767749628,0.0
126,18,19,0.052968654850866874,0.1744829082581222,0.0
126,20,21,0.3022466760310325,0.37223020428399406,0.0
126,21,22,0.0,0.37223020428399406,1.6452871987106383
126,21,25,0.0,0.37223020428399406,1.6452871987106383
126,22,23,0.13417881415058255,0.23264387767749628,0.0
126,23,24,0.05843255907943916,0.1744829082581222,0.0
126,25,26,0.15598528566923858,0.23264387767749628,0.0
126,26,27,0.060670797277679815,0.1744829082581222,0.0
127,0,1,0.0,0.39166407311242873,0.0
127,1,2,0.7025918843681959,0.39166407311242873,0.0
127,2,3,0.0,0.2908048470968704,2.017354030273033
127,2,6,0.0,0.2908048470968704,2.017354030273033
127,2,9,0.0,0.2908048470968704,2.017354030273033
127,2,12,0.0,0.2908048470968704,2.017354030273033
127,3,4,0.12258696516311401,0.37223020428399406,0.0
127,4,5,0.053198105979673116,0.2908048470968704,0.0
127,6,7,0.14042150028597847,0.37223020428399406,0.0
127,7,8,0.054947883619397446,0.2908048470968704,0.0
127,9,10,0.2056973904539786,0.37223020428399406,0.0
127,10,11,0.05415897327654908,0.2908048470968704,0.0
127,12,13,0.2932675098714102,0.2908048470968704,0.0
127,13,14,0.0,0.2795349154836902,1.5743030817839234
127,13,17,0.0,0.2795349154836902,1.5743030817839234
127,14,15,0.10969190325951209,0.37223020428399406,0.0
127,15,16,0.05160030157083981,0.2908048470968704,0.0
127,17,18,0.17143222015376483,0.38915045365545264,0.0
127,18,19,0.05929834358862197,0.2908048470968704,0.0
128,0,1,0.0,0.9305755107099851,0.0
128,1,2,0.6338938227300178,0.9305755107099851,0.0
128,2,3,0.0,0.37223020428399406,1.8720014671597798
128,2,6,0.0,0.37223020428399406,1.8720014671597798
128,2,9,0.0,0.37223020428399406,1.8720014671597798
128,3,4,0.11998925774239536,0.23264387767749628,0.0
128,4,5,0.05250443418714367,0.23264387767749628,0.0
128,6,7,0.1741016483056594,0.23264387767749628,0.0
128,7,8,0.051662399619497326,0.23264387767749628,0.0
128,9,10,0.22815772951561858,0.23264387767749628,0.0
128,10,11,0.06714052374977622,0.23264387767749628,0.0
129,0,1,0.0,0.2908048470968704,0.0
129,1,2,0.33380797837249543,0.2908048470968704,0.0
129,2,3,0.0,0.1744829082581222,1.5597743968530178
129,2,6,0.0,0.1744829082581222,1.5597743968530178
129,3,4,0.12491473814812556,0.2281001839617027,0.0
129,4,5,0.060783761180888844,0.1744829082581222,0.0
129,6,7,0.16213535625994643,0.23264387767749628,0.0
129,7,8,0.052307066736139,0.1744829082581222,0.0
130,0,1,0.0,0.23264387767749628,0.0
130,1,2,0.02977228986789789,0.23264387767749628,0.0
130,2,3,0.0,0.1744829082581222,1.997528456743991
130,2,6,0.0,0.1744829082581222,1.997528456743991
130,2,9,0.0,0.1744829082581222,1.997528456743991
130,3,4,0.10746294812950553,0.1744829082581222,0.0
130,4,5,0.05910002436116446,0.17249466618342302,0.0
130,6,7,0.1524842262387731,0.1744829082581222,0.0
130,7,8,0.05949947327813531,0.1744829082581222,0.0
130,9,10,0.2824210666654655,0.17600561966322742,0.0
130,10,11,0.0,0.1744829082581222,2.0294456319446446
130,10,14,0.0,0.1744829082581222,2.0294456319446446
130,11,12,0.10281947689874295,0.1744829082581222,0.0
130,12,13,0.05181209171273849,0.1744829082581222,0.0
130,14,15,0.2015899568008413,0.1744829082581222,0.0
130,15,16,0.0531845168777352,0.1744829082581222,0.0
131,0,1,0.0,0.23264387767749628,0.0
131,1,2,0.3861463620587718,0.23264387767749628,0.0
131,2,3,0.0,0.1744829082581222,1.740063259237234
131,3,4,0.14216233567535197,0.15714875630928754,0.0
131,4,5,0.058194130588659146,0.15799768755153154,0.0
132,0,1,0.0,0.2908048470968704,0.0
132,1,2,0.005526453785625224,0.2908048470968704,0.0
132,2,3,0.0,0.1744829082581222,1.620773635760866
132,2,6,0.0,0.1744829082581222,1.620773635760866
132,2,9,0.0,0.1744829082581222,1.620773635760866
132,3,4,0.10553578303225225,0.1744829082581222,0.0
132,4,5,0.05956436530837683,0.18244448297854557,0.0
132,6,7,0.17762775622631063,0.1744829082581222,0.0
132,7,8,0.0509712683327545,0.1744829082581222,0.0
132,9,10,0.2901517236590396,0.1744829082581222,0.0
132,10,11,0.0,0.18287552159846412,1.9487329690221489
132,10,14,0.0,0.18287552159846412,1.9487329690221489
132,11,12,0.10326045880068947,0.1744829082581222,0.0
132,12,13,0.055457217755109936,0.1744829082581222,0.0
132,14,15,0.14871686825480415,0.1744829082581222,0.0
132,15,16,0.057715985231552025,0.16136937589870382,0.0
133,0,1,0.0,0.2908048470968704,0.0
133,1,2,0.005526453785625224,0.2908048470968704,0.0
133,2,3,0.0,0.1744829082581222,1.678937220258262
133,2,6,0.0,0.1744829082581222,1.678937220258262
133,2,9,0.0,0.1744829082581222,1.678937220258262
133,3,4,0.11233771184566017,0.1744829082581222,0.0
133,4,5,0.05557690073585926,0.1744829082581222,0.0
133,6,7,0.13711844124446027,0.1744829082581222,0.0
133,7,8,0.06289663087263948,0.1744829082581222,0.0
133,9,10,0.28080271902915926,0.18413694480671325,0.0
133,10,11,0.0,0.1744829082581222,1.6198700437061404
133,10,14,0.0,0.1744829082581222,1.6198700437061404
133,10,17,0.0,0.1744829082581222,1.6198700437061404
133,11,12,0.12240572627124804,0.1744829082581222,0.0
133,12,13,0.06129601346239404,0.16481540041724846,0.0
133,14,15,0.1839852423045417,0.1744829082581222,0.0
133,15,16,0.047166417440890035,0.19011776967757618,0.0
133,17,18,0.28505298896022757,0.1744829082581222,0.0
133,18,19,0.0,0.1744829082581222,1.9546605683641094
133,19,20,0.10071906228635756,0.1744829082581222,0.0
133,20,21,0.05179325143632665,0.1744829082581222,0.0
134,0,1,0.0,0.7560926024518629,0.0
134,1,2,0.06130286733140517,0.7560926024518629,0.0
134,2,3,0.0,0.37223020428399406,2.053281643870386
134,2,6,0.0,0.37223020428399406,2.053281643870386
134,2,9,0.0,0.37223020428399406,2.053281643870386
134,2,12,0.0,0.37223020428399406,2.053281643870386
134,3,4,0.121915203793668,0.23264387767749628,0.0
134,4,5,0.051982662327606684,0.1744829082581222,0.0
134,6,7,0.1639446201305461,0.2190625609082478,0.0
134,7,8,0.057445857830795456,0.1744829082581222,0.0
134,9,10,0.24222588026616526,0.20966911293871354,0.0
134,10,11,0.06616492188514893,0.1744829082581222,0.0
134,12,13,0.39304797200322655,0.37223020428399406,0.0
134,13,14,0.0,0.37223020428399406,1.9921568377222252
134,13,17,0.0,0.37223020428399406,1.9921568377222252
134,13,20,0.0,0.37223020428399406,1.9921568377222252
134,13,23,0.0,0.37223020428399406,1.9921568377222252
134,14,15,0.09544928984025174,0.2288014550016421,0.0
134,15,16,0.05256858006337357,0.1744829082581222,0.0
134,17,18,0.15527491831199622,0.23264387767749628,0.0
134,18,19,0.05782968403012379,0.1744829082581222,0.0
134,20,21,0.2276370367929519,0.25483149017011797,0.0
134,21,22,0.048823215380337966,0.18300151044271015,0.0
134,23,24,0.37555274997512306,0.3746826672169074,0.0
134,24,25,0.0,0.37223020428399406,1.9908923270060284
134,24,28,0.0,0.37223020428399406,1.9908923270060284
134,24,31,0.0,0.37223020428399406,1.9908923270060284
134,25,26,0.1235601662150199,0.23264387767749628,0.0
134,26,27,0.04684893284278346,0.1744829082581222,0.0
134,28,29,0.15211745058626713,0.23264387767749628,0.0
134,29,30,0.04851476698446971,0.1744829082581222,0.0
134,31,32,0.2617893382097989,0.23264387767749628,0.0
134,32,33,0.0537290806709248,0.1744829082581222,0.0
135,0,1,0.0,0.23264387767749628,0.0
135,1,2,0.005526453785625224,0.23264387767749628,0.0
135,2,3,0.0,0.1744829082581222,1.6451676175871681
135,2,6,0.0,0.1744829082581222,1.6451676175871681
135,2,9,0.0,0.1744829082581222,1.6451676175871681
135,2,12,0.0,0.1744829082581222,1.6451676175871681
135,3,4,0.11557806413091375,0.1744829082581222,0.0
135,4,5,0.048200233608780084,0.1877567521692206,0.0
135,6,7,0.16253812998674944,0.1744829082581222,0.0
135,7,8,0.058510410233470506,0.1744829082581222,0.0
135,9,10,0.20585954833987358,0.17361782317423002,0.0
135,10,11,0.06521510143583768,0.19130131230277753,0.0
135,12,13,0.34569029126850553,0.1744829082581222,0.0
135,13,14,0.0,0.1744829082581222,1.9105225167845805
135,13,17,0.0,0.1744829082581222,1.9105225167845805
135,13,20,0.0,0.1744829082581222,1.9105225167845805
135,13,23,0.0,0.1744829082581222,1.9105225167845805
135,14,15,0.10540574189857811,0.1744829082581222,0.0
135,15,16,0.06451424069338486,0.1744829082581222,0.0
135,17,18,0.1834734630723258,0.17952544531605458,0.0
135,18,19,0.049264583720612945,0.1744829082581222,0.0
135,20,21,0.2342180930331783,0.1744829082581222,0.0
135,21,22,0.05561272531161869,0.1744829082581222,0.0
135,23,24,0.3655202582126631,0.1744829082581222,0.0
135,24,25,0.0,0.1744829082581222,1.5852628130278137
135,24,28,0.0,0.1744829082581222,1.5852628130278137
135,24,31,0.0,0.1744829082581222,1.5852628130278137
135,25,26,0.1364529540508104,0.1744829082581222,0.0
135,26,27,0.059517287097127544,0.16898472773707146,0.0
135,28,29,0.1928183428668997,0.1744829082581222,0.0
135,29,30,0.05457404377144184,0.17238981356904398,0.0
135,31,32,0.3259544292435584,0.1744829082581222,0.0
135,32,33,0.0,0.1744829082581222,1.7998064216500553
135,32,36,0.0,0.1744829082581222,1.7998064216500553
135,33,34,0.10222222543911576,0.1744829082581222,0.0
135,34,35,0.04785235545087089,0.1744829082581222,0.0
135,36,37,0.18163352886549178,0.1744829082581222,0.0
135,37,38,0.054815842878473735,0.16709598129629155,0.0
136,0,1,0.0,0.7560926024518629,0.0
136,1,2,0.9406372251833486,0.7560926024518629,0.0
136,2,3,0.0,0.46528775535499256,2.0175391530645355
136,2,6,0.0,0.46528775535499256,2.0175391530645355
136,2,9,0.0,0.46528775535499256,2.0175391530645355
136,2,12,0.0,0.46528775535499256,2.0175391530645355
136,3,4,0.12547189759447244,0.2957402341186075,0.0
136,4,5,0.05272304398871505,0.17292444294935858,0.0
136,6,7,0.14628999001369214,0.2908048470968704,0.0
136,7,8,0.05362548683487176,0.1744829082581222,0.0
136,9,10,0.22836728217487706,0.2908048470968704,0.0
136,10,11,0.04987153590588015,0.1744829082581222,0.0
136,12,13,0.36603674753166354,0.46528775535499256,0.0
136,13,14,0.0,0.46528775535499256,1.6479308731219655
136,13,17,0.0,0.46528775535499256,1.6479308731219655
136,14,15,0.1138299672307145,0.319190425722955,0.0
136,15,16,0.05648381581419209,0.1744829082581222,0.0
136,17,18,0.18402103488111235,0.2908048470968704,0.0
136,18,19,0.056059252082159915,0.1744829082581222,0.0
137,0,1,0.0,0.9305755107099851,0.0
137,1,2,1.0,0.9305755107099851,0.0
137,2,3,0.0,0.4781372551058144,1.6036064101052458
137,2,6,0.0,0.4781372551058144,1.6036064101052458
137,3,4,0.09966396671289339,0.23264387767749628,0.0
137,4,5,0.06122646284845118,0.1744829082581222,0.0
137,6,7,0.1618334384754376,0.23264387767749628,0.0
137,7,8,0.058698447774214124,0.1615649718148967,0.0
138,0,1,0.0,0.23264387767749628,0.0
138,1,2,0.005526453785625224,0.23264387767749628,0.0
138,2,3,0.0,0.1744829082581222,2.0386181201867037
138,2,6,0.0,0.1744829082581222,2.0386181201867037
138,2,9,0.0,0.1744829082581222,2.0386181201867037
138,3,4,0.11199386109293986,0.23264387767749628,0.0
138,4,5,0.05816003300857672,0.1744829082581222,0.0
138,6,7,0.16222233312367443,0.23264387767749628,0.0
138,7,8,0.05898807378583186,0.1796424507118033,0.0
138,9,10,0.3474300948937895,0.1744829082581222,0.0
138,10,11,0.0,0.1744829082581222,1.6226477754652346
138,10,14,0.0,0.1744829082581222,1.6226477754652346
138,10,17,0.0,0.1744829082581222,1.6226477754652346
138,11,12,0.10176408970940998,0.23264387767749628,0.0
138,12,13,0.05786760257303956,0.1744829082581222,0.0
138,14,15,0.23222979100898553,0.23264387767749628,0.0
138,15,16,0.05191528690532374,0.1744829082581222,0.0
138,17,18,0.28984840928503947,0.16342574616416655,0.0
138,18,19,0.0,0.1744829082581222,1.8671434548184247
138,19,20,0.12145678638844902,0.23264387767749628,0.0
138,20,21,0.04896057904322361,0.1744829082581222,0.0
139,0,1,0.0,0.7560926024518629,0.0
139,1,2,0.7798193359508194,0.7560926024518629,0.0
139,2,3,0.0,0.33693850552712024,1.5702972360863294
139,2,6,0.0,0.33693850552712024,1.5702972360863294
139,3,4,0.09062332083836583,0.3172919691492097,0.0
139,4,5,0.04912164900227378,0.23264387767749628,0.0
139,6,7,0.1881599378603604,0.2633846561212944,0.0
139,7,8,0.05775014015170673,0.23264387767749628,0.0
140,0,1,0.0,0.46528775535499256,0.0
140,1,2,0.005526453785625224,0.46528775535499256,0.0
140,2,3,0.0,0.45083607890982536,1.9942444002740678
140,2,6,0.0,0.45083607890982536,1.9942444002740678
140,2,9,0.0,0.45083607890982536,1.9942444002740678
140,2,12,0.0,0.45083607890982536,1.9942444002740678
140,3,4,0.09745669868335226,0.21721927901894092,0.0
140,4,5,0.0603626318981415,0.23264387767749628,0.0
140,6,7,0.17854387887466794,0.23264387767749628,0.0
140,7,8,0.05897263971474013,0.23264387767749628,0.0
140,9,10,0.21840677126100347,0.23264387767749628,0.0
140,10,11,0.05133345872918295,0.23264387767749628,0.0
140,12,13,0.30816052141358624,0.46528775535499256,0.0
140,13,14,0.0,0.4759453720101751,1.6919298938223957
140,13,17,0.0,0.4759453720101751,1.6919298938223957
140,13,20,0.0,0.4759453720101751,1.6919298938223957
140,14,15,0.10517198140122139,0.23264387767749628,0.0
140,15,16,0.06105941150438847,0.23264387767749628,0.0
140,17,18,0.17520755101963775,0.24488635537540418,0.0
140,18,19,0.059724047492806735,0.23264387767749628,0.0
140,20,21,0.32436396407194973,0.4993511386021132,0.0
140,21,22,0.0,0.46528775535499256,1.8748031344288079
140,21,25,0.0,0.46528775535499256,1.8748031344288079
140,22,23,0.10811235674403141,0.23264387767749628,0.0
140,23,24,0.0496549628056755,0.23264387767749628,0.0
140,25,26,0.19453533654696775,0.23264387767749628,0.0
